Incident No.,Incident_Date,Site,Type,Brief Description,Maint_Count_1d_before,Maint_Count_3d_before,Maint_Count_7d_before,Maint_Count_14d_before,Maint_Count_30d_before,Maint_Count_60d_before,Maint_Count_90d_before,Maint_Count_1d_after,Maint_Count_3d_after,Maint_Count_7d_after,Maint_Count_14d_after,Maint_Count_30d_after,Maint_Count_60d_after,Maint_Count_90d_after
INC-1042480,2014-09-10,Cheyenne WY (DNTI),Near Miss,Near Miss/ Water on floor. Slip Hazard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1042479,2014-09-03,Cheyenne WY (DNTI),Near Miss,Near Miss/ Potential ankle sprain,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1042378,2014-09-10,Cheyenne WY,Incident,"The electrical power to the RCC was lost due a failure of the feeder. As a result, the #4 Cooling Tower MCC lost power forcing a controlled shutdown of the #4 Nitric Acid Plant and #2 LoDAN Plant.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1042298,2014-09-10,Cheyenne WY,Near Miss,contract employee with out high vis vest on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1042243,2014-09-09,Cheyenne WY,Near Miss,While offloading a sulfuric acid truck a leak was noticed on the pipe in the containment area.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1042234,2014-09-09,Cheyenne WY,Near Miss,"While carrying parts down stairs from the upstairs area in the warehouse, Michael Tucker tripped on the stair set in the NE corner of the cheyenne warehouse. No injuries or business loss were sustanined as a result of this near miss ",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1041953,2014-09-01,Cheyenne WY,External {Non-IPL},brakes failed on employee's vehicle while pulling equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1041917,2014-09-04,Cheyenne WY,Near Miss,contract employee working without high visibility vest on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1041244,2014-08-26,Cheyenne WY,Near Miss,While conducting an SAO safety rep was redirected away from a possible fall into an open ditch by maintanence worker.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1041051,2014-08-22,Cheyenne WY,Near Miss,While completing a work order for a loose pipe clamp our maintanence workers found thinning pipe.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040882,2014-08-13,Cheyenne WY (DNTI),Near Miss,Near Miss / A passing pick-up truck lost plastic bed-liner striking front of DNTI vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040880,2014-08-16,Cheyenne WY (DNTI),Near Miss,Near Miss / Employee nealy struck concrete pole,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040879,2014-08-12,Cheyenne WY (DNTI),Near Miss,Near Miss / Brake lights inoperable on vehicle being followed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040876,2014-08-19,Cheyenne WY,Near Miss,Mineral Oil Truck was sent down to plant when a strong NH3 smell was in the air,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040782,2014-08-19,Cheyenne WY,Incident,Acid plant #4 and LoDAN plant #2 shutdown because of power failure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040570,2014-08-14,Cheyenne WY,Near Miss,Contractors working on plant railtrack cutting track with a chop saw and they were not wearing a face shield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040480,2014-08-13,Cheyenne WY,Near Miss,Employee walked out of control room without safety glasses on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040476,2014-08-10,Cheyenne WY (DNTI),Near Miss,Near Miss / Pick- up truck travelling in wrong lane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040439,2014-08-12,Cheyenne WY,Near Miss,"On August 12, 2014, at approximately 1:00 p.m. it was discovered that an ST-102 base heater tube failed and was releasing Ethylene Glycol to bare ground.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040437,2014-08-01,Cheyenne WY (DNTI),Near Miss,Near Miss/ Employee discovered large chunk of rubber missing on steer tire,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040374,2014-08-07,Cheyenne WY,Near Miss,While walking through area by trace tanks employee had condensate from steam regulator drip on them,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040289,2014-08-08,Cheyenne WY,Incident,Employee was inspecting vessel using cordless drill to go through tin when electrical heat tape was damaged and caught fire ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040287,2014-08-08,Cheyenne WY,Near Miss,Contract Employee standing on top of BRM without fall protection,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040239,2014-08-06,Cheyenne WY (DNTI),Incident,"Foreign object struck left hand windshield of DNTI truck traveling northbound on Hwy 59 at 65 MPH.   Employee experienced glass to the eyes, wearing contacts at the time of incident.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040180,2014-08-06,Cheyenne WY,Near Miss,While inspecting piping I noticed a scaffold hadn't been signed off for the day.   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040061,2014-08-04,Cheyenne WY,Near Miss,Employee tripped over loose grating while observing contractors,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040060,2014-08-03,Cheyenne WY,Near Miss,Neutralizer water pump P-475B start/stop switch failed to operate properly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040059,2014-08-03,Cheyenne WY,Near Miss,Neutralizer water pump P-475A start/stop switch failed to operate properly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1040058,2014-08-03,Cheyenne WY,Incident,Minor fire developed on water line under pipe insulation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039999,2014-08-01,Cheyenne WY,Near Miss,"Incorrect valvling led to product being pumped into tank, with possibility to overflow tank",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039948,2014-07-31,Cheyenne WY,Incident,"while grinding 6"" pipe contract employee got particle in eye, contract employee was wearing all PPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039914,2014-07-30,Cheyenne WY,Near Miss,Transfered wrong chemical into the M31 tank.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039912,2014-07-26,Cheyenne WY,Near Miss,Banged elbow on cage support while getting deaerator tank readings,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039903,2014-07-30,Cheyenne WY,Near Miss,Lost Power to Delta V triped plant down,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039809,2014-07-29,Cheyenne WY (DNTI),Near Miss,Near Miss / Hard Brake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039807,2014-07-20,Cheyenne WY (DNTI),Near Miss,Near Miss/ Potential for equipment damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039761,2014-07-29,Cheyenne WY,Near Miss,Scaffold crew were going to enter a complete tie off scaffold on top of ST-103 without their harness on.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039727,2014-07-25,Cheyenne WY (DNTI),Near Miss,Near Miss / Hard Brake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039672,2014-07-28,Cheyenne WY,Incident,The rail grounds person failed to throw a rail switch in the proper direction resulting in the train moving over the switch in the wrong direction (run the switch). ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039582,2014-07-25,Cheyenne WY,Near Miss,witnessed contract employee working without gloves,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039561,2014-07-23,Cheyenne WY (DNTI),Near Miss,Near Miss / Potential hot liquid burn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039504,2014-07-16,Cheyenne WY (DNTI),Near Miss,Near Miss / Safe Rack door on prill hatch station open and unsecured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039441,2014-07-11,Cheyenne WY (DNTI),Near Miss,Near Miss/ Employee missed King Pin while hooking trailer.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039438,2014-07-21,Cheyenne WY (DNTI),Near Miss,Near Miss/ Employee had near miss while driving Company Pick-up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039436,2014-07-22,Cheyenne WY (DNTI),Near Miss,Near Miss/ Potential Product spill,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039424,2014-07-22,Cheyenne WY,Near Miss,A passing train started a fire which was extinguished by local authorities before it came on Dyno property.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039348,2014-07-11,Cheyenne WY (DNTI),Near Miss,Near Miss/ Potential for loss of containment on roll over incident,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039347,2014-07-18,Cheyenne WY (DNTI),Near Miss,Near Miss/ Passing vehicle blew steer tire,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039256,2014-07-20,Cheyenne WY,Near Miss,"A seal leak in the west Ammonia bullet pump, no release",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1039255,2014-07-14,Cheyenne WY,Incident,"contractor bumped plumb bob cable, it snapped and fell, contractor reached out to grab cable and it cut through contractor's glove",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038935,2014-07-11,Cheyenne WY (DNTI),Incident, Overturned Ammonium Nitrate Prill Trailer ( Back Trailer of combination set),0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038751,2014-07-09,Cheyenne WY,Incident,fire watch apparently burnt his eyes from a arc welding reflection off the reinforced plastic material used as a wind break ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038671,2014-07-05,Cheyenne WY (DNTI),Near Miss,Near Miss/ Pedestrian walking on Interstate 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038670,2014-07-06,Cheyenne WY (DNTI),Near Miss,Near Miss/ Wildlife in roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038618,2014-07-05,Cheyenne WY (DNTI),Incident,Shoulder Strain/ Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038614,2014-06-30,Cheyenne WY (DNTI),Near Miss,Near Miss Hard Brake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038510,2014-07-02,Cheyenne WY,Near Miss,Worker was at heights with a harness and forgot to tie off.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038449,2014-07-02,Cheyenne WY,Near Miss,Worker was standing on top step of two foot ladder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038412,2014-07-01,Cheyenne WY,Near Miss,Grating fell into ditch.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1038148,2014-06-26,Cheyenne WY,Incident,Contractor complained about eye irritation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037969,2014-06-25,Cheyenne WY,Incident,"At 1:55 this morning, operators shut down the #4 NAP upon discovery of UV-27 (Ammonia Process Trip Vent Valve) failing 5% open.  The shutdown was initiated to stop the release of ammonia to the atmosphere.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037913,2014-06-24,Cheyenne WY,Near Miss,"While loading a DEF railcar, the shut off valve failed to close when the target quantity was reached.  The result was overloading the railcar by approximately 12,000 pounds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037758,2014-06-22,Cheyenne WY,Incident,"At 4:55, the Ammonia Plant tripped as a result of a process adjustment made from the DCS work station.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037711,2014-06-16,Cheyenne WY (DNTI),Near Miss,Near Miss/ Trip on shovel handle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037703,2014-06-06,Cheyenne WY (DNTI),Near Miss,Torn/ Miss Windsock at Prill barn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037702,2014-06-15,Cheyenne WY (DNTI),Near Miss,Camper with mechanical breakdown partially in travel lane,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037637,2014-06-14,Cheyenne WY (DNTI),Near Miss,Car travelling in wrong direction on Interstate off-ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037635,2014-06-18,Cheyenne WY,Near Miss,Through-wall corrosion on 2nd stage suction bottle to the C-01 Compressor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037596,2014-06-04,Cheyenne WY (DNTI),Near Miss,Employee unable to see due to placement of spot lights in work area of plant during turnaround,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037595,2014-06-06,Cheyenne WY (DNTI),Near Miss,Contractor forklift exited building in front of DNTI truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037594,2014-06-03,Cheyenne WY (DNTI),Near Miss,Mine radio shortage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037516,2014-06-09,Cheyenne WY,Incident,Loader window was broken from falling prill off the wall face.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037481,2014-06-12,Cheyenne WY,Near Miss,An operator was climbing the cooling tower stairs and one of the stairs broke under foot.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037314,2014-06-13,Cheyenne WY,Incident,While using a rotohammer drill dust was created and some landed in a contractors eye causing irritation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037199,2014-06-08,Cheyenne WY,Near Miss,"Discovered excessive corrosion to abandoned 3/4"" nozzles on NAP4 Absorber Tower requiring immediate attention",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037151,2014-06-06,Cheyenne WY,Near Miss,During a safety walk a platform on the booster blower was identified to be a fall hazard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1037005,2014-06-07,Cheyenne WY,Near Miss,I was walking down the stairs from the burner cone to the ground and slipped on the stairs.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036989,2014-06-06,Cheyenne WY,Incident,While backing up a contractor backed into a bollard protecting a fire monitor.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036988,2014-06-06,Cheyenne WY,Incident,while attempting to lift a piece of pipe with an extended boom forklift the boom brushed up against a piece of structure ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036986,2014-06-04,Cheyenne WY,Incident,While attempting to pick a tube bundle a carry deck crane brushed up against an insulated piece of process piping.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036984,2014-06-04,Cheyenne WY,Near Miss,While testing and cleaning the breakers for the #4 acid turnaround a faulty breaker was found.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036983,2014-06-04,Cheyenne WY,Near Miss,During inspection and testing of breakers for the NAP4 turnaround a breaker was found to have a burnt wire.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036883,2014-06-03,Cheyenne WY,Incident,"During the chemical cleaning task at the #4 NAP Turnaround, significant foaming occurred that resulted in loss of containment of the cleaning solution.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036880,2014-06-03,Cheyenne WY,Near Miss,Contractor tried to pull truck away from trailer without it being unhitched.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036652,2014-05-30,Cheyenne WY,Incident,GA small grease fire (5 ga trash can size) occured on the NW of the LoDAN drying kiln.   It appears the safety shroud has shifted South causing the tire on the dryer to rub on the shroud and ignite excess grease.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036288,2014-05-15,Cheyenne WY,Near Miss,Operators are breathing possible poluted air inside plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036286,2014-05-23,Cheyenne WY,Near Miss,32% truck driver attempting to wash off his trailer climbed up without any safety controls in place,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1036283,2014-05-26,Cheyenne WY,Incident,while opening outlet valve an untagged bleed was open and sprayed nitrate on the grating in the lodan plant containment area,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035970,2014-05-20,Cheyenne WY,Incident,"On May 20, 2014, at approximately 2:35 p.m. it was discovered that a pressure safety valve (PSV 1602) lifted and released ammonia to the atmosphere.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035968,2014-05-21,Cheyenne WY,Near Miss,While conducting a unit visit the BEx facilitator bumped his hard hat on a low hanging insulated pipe.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035966,2014-05-22,Cheyenne WY,Near Miss,semi truck was attempting to drive thru the west gate and the gate almost closed on his trailer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035965,2014-05-22,Cheyenne WY,Near Miss,While conducting a Gemba walk the safety rep slipped on wet steps in the manufacturing building.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035960,2014-05-22,Cheyenne WY (DNTI),Incident,Employee struck concrete base of card reader pole with vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035807,2014-05-20,Cheyenne WY,Incident,"On May 20, 2014, at approximately 4:00 a.m. it was discovered that a pressure safety valve (PSV 1602) released ammonia to the atmosphere. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035768,2014-05-19,Cheyenne WY,Incident,"While performing maintenance on the North Cooper Compressor, the C-150 Compressor tripped resulting in an Ammonia Plant outage",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035380,2014-05-09,Cheyenne WY,Near Miss,operator smelled odor of hot wiring in plant.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035379,2014-05-06,Cheyenne WY,Near Miss,While writing a hot work permit an atmopheric tester was missing.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035373,2014-05-12,Cheyenne WY,Incident,#4 NAP Absorber Tower manway gasket failure resulted in a nitric acid leak.  The leak was limited to the concrete containment area surrounding the tower.  Plant was shutdown to replace the gasket.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035300,2014-05-01,Cheyenne WY,Near Miss,Climbing over a pipe to hook up air hose operator used valve handle for leverage.  Valve moved and operator was thrown off balance.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035298,2014-05-08,Cheyenne WY,Near Miss,Starting up the acid plant in snowy conditions pose several slip hazards throughout the plant. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035297,2014-05-08,Cheyenne WY,Near Miss,While making coffee an operator spilled water on the floor creating a slip hazard.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035296,2014-05-02,Cheyenne WY,Near Miss,"While closing an air valve near three corners, an operator bumped into an uninsulated steam line. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1035103,2014-05-05,Cheyenne WY (DNTI),Near Miss,Near Miss/ Loose Lug nuts on Drive tire,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034933,2014-05-05,Cheyenne WY (DNTI),Near Miss,Near Miss/ Third Party Carrier vehicle rolling backwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034932,2014-05-03,Cheyenne WY (DNTI),Near Miss,Near Miss/ Debris flying out of passing vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034345,2014-04-14,Cheyenne WY,Near Miss,While walking through the engineering building a person slipped on a water puddle from the recent snow event.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034344,2014-04-14,Cheyenne WY (DNTI),Near Miss,Near Miss/ Freeing frozen trailer brakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034341,2014-04-22,Cheyenne WY (DNTI),Near Miss,Use of Power Tools ( Electric Drill) / Potential Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034215,2014-04-21,Cheyenne WY,Near Miss,Operator mistakenly hooked up fill lines to the wrong tank.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034213,2014-04-15,Cheyenne WY,Near Miss,While gathering an acid sample the operator noticed the sample bottle was was slippery and used extra caution to prevent sample from slipping out of his hand.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1034212,2014-04-21,Cheyenne WY,Near Miss,During inspection of water/air hose operator found hose to be almost split.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033953,2014-04-10,Cheyenne WY,Near Miss,A person entered prill barn without notfying the loader operator while in motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033951,2014-04-15,Cheyenne WY,Near Miss,While getting readings an operator was walking down stairs and a piece of melting ice fell to the ground near him,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033847,2014-04-10,Cheyenne WY (DNTI),Near Miss,Near Miss/ Lightening Strike while off loading product,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033844,2014-04-13,Cheyenne WY,Near Miss,While checking fans and oil levels operator almost slipped from a loose step.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033669,2014-04-08,Cheyenne WY (DNTI),Near Miss,Near Miss/ Short in starter of power unit- 697 potential fire hazard.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033667,2014-04-09,Cheyenne WY (DNTI),Near Miss,Near Miss/ Passing vehicle drifted into travel lane occupied by DNTI truck.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033616,2014-04-01,Cheyenne WY (DNTI),Near Miss,Near Miss/ Driving in heavy fog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033614,2014-04-02,Cheyenne WY (DNTI),Near Miss,Near Miss/ Hard Brake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033612,2014-04-09,Cheyenne WY (DNTI),Incident,Employee pinched small finger in grille guard of power unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033610,2014-04-07,Cheyenne WY (DNTI),Near Miss,Near Miss/ Safe Rack basket not stowed at Prill load out,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033609,2014-04-02,Cheyenne WY (DNTI),Near Miss,Trailer dome lid not tightened properly,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033574,2014-04-01,Cheyenne WY,Near Miss,While collecting emulsion sample operator almost forgot to reallign the valving which could have resulted in hot emulsion spraying out.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033236,2014-04-02,Cheyenne WY (DNTI),Incident,Employee struck exit gate departing DNTI yard.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033143,2014-03-27,Cheyenne WY,Near Miss,While attempting to get an acid concentration operator's face shield hit overhead piping and fell in acid trough.  Operator WAS NOT hit with acid.  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC-1033142,2014-03-31,Cheyenne WY,Near Miss,While loading a 32% UAN railcar the control valve failed to close.  The ESD was depressed and didnt close valve either.  Valve was manually closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
